Table S1 Complied composational data for zircons from barren and fertile rocks from the lithature.,,,,,,,,,,,,,,,,,,,,,,,,,,,
CITATION,LOCATION,LATITUDE (MIN.),LONGITUDE (MIN.),ROCK NAME,AGE(MA),Cu_tonnage_Mt,Comment,Feature,Ti,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Y,Hf,U,Th
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,111,,Barren,0,13,0.01,16.76,0.35,4.68,6.42,2.46,22.06,7.14,97.01,36.58,179.92,42.23,396.54,86.03,1171,9983,113,147
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,123,,Barren,0,19,0.22,109.57,0.81,14.5,19.53,7.9,72.02,21.06,242.98,88.74,373.55,80.72,694.22,134.07,2569,8810,223,603
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,112,,Barren,0,5,2.3,50.56,1.56,9.51,4,1.44,15.12,5.33,80.43,33.65,172.31,46.19,496.81,126.73,1132,13983,744,633
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,126,,Barren,0,8,2.84,41.88,2.24,11.85,8.16,2.28,25.7,9.07,120.22,47.49,221.94,51.98,509.76,106.2,1494,11005,212,284
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,115,,Barren,0,12,0.09,26.17,0.14,1.76,4.16,1.23,14.82,5.49,71.97,29.35,148.5,35.42,353,73.45,936,11364,165,165
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,119,,Barren,0,18,0.01,21.16,0.05,1.16,2.04,0.87,11.21,4.44,54.33,21.62,99.82,22.94,225.66,44.23,645,10172,96,111
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,116,,Barren,0,20,0.03,20.25,0.24,1.9,2.67,0.77,12.11,4.04,57.2,21.85,106.79,25.7,238.3,51.41,688,10602,106,111
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,119,,Barren,0,17,2.51,35.85,2.35,9.94,4.34,0.87,15.24,4.74,63.78,25.9,117,28.22,277.66,54.32,771,10852,151,175
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,121,,Barren,0,8,11.7,78.19,8.94,31.07,10.24,2.35,25.04,8.62,103.34,42.29,204.75,50.28,493.84,100.76,1286,11997,264,297
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,120,,Barren,0,12,0.02,40.05,0.19,2.84,4.92,1.6,21,7.81,97.58,38.16,180.75,45.19,457.08,93.27,1190,11359,242,324
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,114,,Barren,0,5,1.82,47.46,1.77,8.82,8.33,2.32,26.99,8.88,115.59,45.99,218.29,50.62,509.24,102.65,1414,11278,318,463
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,123,,Barren,0,16,,24.9,0.04,0.96,4.6,1.07,12.47,5.31,66.11,27.61,137.18,33.82,320.71,67.67,873,11521,186,166
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,119,,Barren,0,20,14.25,85.18,11.33,51.16,9.79,1.27,21.8,7.29,83.18,34.23,165.12,39.81,384.72,86.01,1069,11685,207,224
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,118,,Barren,0,9,0.35,28.05,0.35,2.56,3.71,0.79,12.61,5,63.93,27.14,132.56,32.48,327.63,66.77,836,11554,192,195
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,123,,Barren,0,6,2.89,83.52,2.62,12.58,10.42,3.01,35.78,12.76,152.27,60.72,289.24,67.53,656.03,139.49,1863,11091,437,792
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,120,,Barren,0,6,3.63,41.64,3.832,17.49,6.11,1.18,15.57,5.09,67.39,26.17,126.23,29.78,293.98,58.7,792,11516,155,177
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,114,,Barren,0,8,,18.2,0.08,1.59,1.68,0.36,7.62,2.84,42.01,16.34,85.45,20.55,205.33,42.21,520,11827,103,93
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,116,,Barren,0,10,0.61,42.28,0.55,5.8,9.04,2.11,28.19,9.84,130.65,49.46,238.04,55.5,536.7,109.55,1519,11902,276,431
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,118,,Barren,0,16,0.02,24.39,0.22,2.06,6.15,1.03,23.6,8.84,115.97,43.33,190.08,42.94,391.47,71.95,1284,12149,165,160
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,124,,Barren,0,7,6.1,51.14,4.7,18.04,4.38,1.1,12.63,4.88,62.94,25.14,120.82,31.08,307.79,62.63,781,11444,243,298
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,117,,Barren,0,8,1.58,41.58,1.21,9.11,7.42,1.57,20.95,7.76,108.17,40.08,199.78,47.94,458.27,91.15,1258,11329,266,243
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,114,,Barren,0,7,0.04,31.5,0.14,1.49,1.13,0.63,9.66,3.9,52.86,21.99,110.33,28.89,303.93,59.54,691,12769,152,182
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,120,,Barren,0,9,,25.59,0.32,3.91,5.43,1.67,22.17,7.96,92.41,37.56,173.19,41.94,394.2,77,1130,10710,139,193
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,117,,Barren,0,9,2.99,35.47,2.41,10.53,9,1.6,28.64,8.74,109.13,40.74,181.9,43.27,397.88,77.13,1221,11016,223,210
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,118,,Barren,0,5,0.66,29.3,0.74,3.78,2.56,0.77,10.81,4.2,60.24,24.82,118.35,30.96,310.89,63.39,735,12584,361,410
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,115,,Barren,0,4,0.01,45.33,0.12,2.28,3.74,0.91,20.22,6.88,85.65,37.14,187.65,48.49,495.84,107.58,1188,12067,146,173
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,116,,Barren,0,11,0.16,26.26,0.32,3.03,4.34,1.79,20.65,7.55,100.85,38.41,186.48,45.13,431.24,88.32,1219,9517,361,541
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,124,,Barren,0,8,4.78,63.15,3.56,18.57,10.53,2.42,30.82,10.49,130.23,50.15,244.17,58.75,581.56,115.34,1546,11979,143,148
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,120,,Barren,0,10,2.78,34.94,2.06,11.33,4.46,0.91,12.08,4.9,62.7,26.08,126.14,29.47,293.9,58.91,800,10848,270,414
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,114,,Barren,0,30,7.61,72.91,7.02,29.05,12.72,3.33,33.98,11.45,158.33,62.81,291.64,70.47,676.91,135.04,1934,9311,242,323
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,669,,Barren,0,8,2.79,46.15,2.2,11,7.3,2.19,21.65,8.31,97.88,39.81,188.85,46.96,454.85,94.78,1226,11015,62,88
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,3165,,Barren,0,53,1.26,26.46,0.42,4.51,7.43,0.76,58.34,18.31,252.95,93.68,438.46,84.91,853.69,142.25,3147,23881,609,347
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,122,,Barren,0,21,3.99,93.22,1.05,7.82,12.66,3.69,55.68,18.28,233.02,85.48,430.99,89.67,1006.55,184.75,2960,29539,400,454
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,132,,Barren,0,9,4.64,114.38,1.67,11.64,13.37,5.02,59.58,18.09,225.41,82.18,411.11,88.77,994.48,181.89,2872,24338,521,644
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,128,,Barren,0,25,0.08,135,0.44,7.93,13.69,5.75,74.76,25.34,337.55,131.9,678.72,141.69,1577.18,290.8,4586,23992,590,720
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,124,,Barren,0,21,2.23,70.95,1.03,9.3,12.46,4.51,55.23,16.79,210.3,76.56,387.71,80.77,904.01,167.02,2681,26486,386,466
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,134,,Barren,0,9,5.8,90.17,1.92,12.86,14.44,4.48,60.18,18.88,236.94,87.58,435.7,94.8,1080.04,199.39,3037,26067,502,582
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,131,,Barren,0,11,0.71,84.75,0.28,3.78,6.37,2.57,35.96,12.08,157.67,60.85,322.65,72.89,899.46,171.57,2192,28308,616,581
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,128,,Barren,0,23,0.66,113.16,0.61,7.91,13.87,4.67,64.15,21.16,269.65,100.44,508.99,107.81,1209.73,223.04,3516,25047,625,779
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,115,,Barren,0,14,32.16,162.24,8.09,34.4,12.98,3.36,47.49,15.06,197.32,73.96,381.67,83.41,961.51,179.17,2601,31219,513,523
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,121,,Barren,0,21,0.75,81.4,0.34,4.16,5.87,2.12,33.61,11.75,159.06,61.78,319.36,72,819.84,155.27,2167,33584,408,376
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,125,,Barren,0,23,0.33,66.13,0.37,4.67,7.62,3.05,40.13,12.42,166.29,61.82,317.92,69.9,784.94,146.1,2192,26135,344,316
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,120,,Barren,0,25,0.64,71.07,0.45,5.96,9.21,3.29,50.61,16.15,207.01,76.93,396.37,82.77,938.84,169.16,2707,24358,358,375
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,127,,Barren,0,17,0.08,102.37,0.32,5.44,11.75,3.92,59.04,19.59,247.83,96.61,488.02,104.47,1189.71,216.78,3292,27417,572,633
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,117,,Barren,0,20,3.82,151.72,1.13,7.39,9.59,3.57,56.68,18.24,245.46,90.76,462.11,100.22,1145.4,209.42,3152,30057,940,1255
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,137,,Barren,0,4,3.35,75.68,0.67,5.65,6.94,2.08,32.78,11.22,146.99,55.98,295.02,67.16,784.16,154.79,2004,26541,437,406
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,124,,Barren,0,10,0.68,104.81,0.37,5.41,8.89,2.87,51.29,17.26,222.08,87.4,455.43,99.19,1153.14,214.9,3013,30353,690,784
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,129,,Barren,0,23,0.09,83.6,0.27,4.68,8.88,2.88,47.65,15.68,207.13,78.86,401.62,87.19,999.13,185.33,2729,30660,434,434
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,119,,Barren,0,13,0.05,82.02,0.33,3.71,6.44,2.38,37.44,12.44,162.62,63.44,327.09,72.67,853.92,162.12,2206,27667,517,497
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,109,,Barren,0,18,0.47,74.9,0.38,4.39,7.3,2.47,42.68,13.4,183.51,68.35,349.47,76.45,877.99,167.23,2343,33421,429,419
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,122,,Barren,0,58,0.47,85.63,0.2,3.45,5.67,1.93,31.8,10.25,136.84,53.43,282.47,62.33,730.72,140.51,1895,30246,523,543
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,130,,Barren,0,17,3.95,84.19,1.357,9.22,10.27,3.57,49.83,15.89,198.69,75.22,384.27,81.24,919.39,168.2,2602,24184,381,395
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,124,,Barren,0,17,0.93,117.42,0.43,5.24,9.36,3.17,48.49,15.97,216.98,81.26,427.82,95.93,1098.88,209.7,2884,29693,586,702
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,130,,Barren,0,6,7.73,101.91,1.73,9.1,6.43,2.19,30.08,10.45,143.73,56.83,315.14,72.91,891.81,176.98,2073,28492,649,600
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,117,,Barren,0,21,9.86,175.55,2.39,15.35,16.72,5.29,82.87,25.87,324.71,121.79,626.37,134.84,1549.15,286.43,4173,31102,1023,1468
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,135,,Barren,0,17,0.18,82.14,0.28,4.16,8.83,2.73,46.85,14.74,199.72,76.52,386.06,80.29,907.94,165.23,2572,26358,399,441
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,116,,Barren,0,25,3.4,173.07,1.6,16.25,24.24,6.88,115.53,35.75,449.32,163.01,789.89,161.7,1767.87,310.5,5327,30018,672,1017
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,133,,Barren,0,15,0.01,56.55,0.12,1.64,4.6,1.24,24.52,8.39,114.42,44.48,239.23,51.42,615.89,113.81,1549,30113,279,221
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,119,,Barren,0,8,0.73,49.97,0.9,3.88,6.4,1.77,22.91,9.46,111.5,46.73,224.69,56.47,551.83,118.71,1438,11724,371,500
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,123,,Barren,0,12,0.27,37.36,0.62,3.86,5.09,0.9,19.35,6.77,90.62,35.14,168.37,41.15,389.73,81.66,1108,11502,213,265
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,118,,Barren,0,13,0.22,29.53,0.34,3.38,4.85,1.27,20.35,6.73,93.51,36.28,173.02,41.37,402.52,82.17,1127,11531,193,252
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,118,,Barren,0,5,2.16,58.58,1.75,10.45,11.71,2.84,43.32,14.7,196.06,75.53,345.09,80.83,768.96,149.78,2247,12054,282,431
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,124,,Barren,0,14,,31.3,0.11,2.61,3.9,1.13,18.21,7.21,87.3,37.38,178.94,42.91,421.51,85.74,1137,11547,213,239
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,123,,Barren,0,13,0.38,32.62,0.42,4.49,5.23,1.54,20.17,7.28,96.05,37.3,180.65,43.17,412.04,84.65,1164,10561,196,287
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,121,,Barren,0,16,0.05,21.69,0.2,2.68,4.71,1.35,21.65,6.23,78.81,30.07,139.5,32.88,317.14,65.18,918,10417,112,130
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,116,,Barren,0,9,2.24,36.36,2.02,7.78,7.3,1.8,24.18,9.51,118.16,44.87,219.33,52.48,499.72,98.34,1435,11916,207,262
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,114,,Barren,0,15,0.58,31.44,0.83,6.16,4.68,1.7,18.23,5.69,82.23,32.43,159.18,37.39,357.31,74.3,982,10491,158,184
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,119,,Barren,0,5,,29.69,0.15,1.51,3.54,0.92,15.48,5.09,66.05,27.33,132.16,32.38,307.06,62.83,852,11636,185,216
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,121,,Barren,0,10,6.24,49.17,5.08,16.49,5.99,1.19,14.69,5.12,68.19,26.48,133.14,32.86,316.09,63.12,843,11801,153,158
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,114,,Barren,0,9,0.05,59.28,0.53,14.43,17.65,7.14,60.64,15.19,176.18,63.32,273.02,61.24,559.62,103.63,1844,9150,148,304
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,122,,Barren,0,15,2.09,45.57,2.28,14.4,7.46,2.35,27.83,8.71,106.26,40.53,182.02,41.35,390.09,76.48,1207,11409,173,247
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,122,,Barren,0,20,6.97,54.34,6.65,21.68,5.39,1.74,14.18,5.23,72.99,27.84,138.23,33.26,346.33,72.37,860,11924,164,158
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,125,,Barren,0,13,8.45,83.99,6.77,28.78,16.26,3.98,43.4,14.33,173.37,67.55,308.55,71.3,695.31,135.94,1993,11498,375,565
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,119,,Barren,0,8,0.03,42.58,0.12,1.53,3.6,2.12,19.36,7.95,105.03,43.59,210.88,49.98,479.75,97.5,1337,11358,196,258
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,119,,Barren,0,13,0.01,24.15,1.26,1.8,3.23,1.48,18.57,7.15,93.54,38.12,176.12,43.83,425.69,87.88,1139,10336,157,171
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,123,,Barren,0,24,0.17,122.16,0.65,11.88,19.03,7.1,82.98,25.56,306.66,110.05,541.43,114.29,1297.34,243.49,3766,26514,618,865
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,121,,Barren,0,16,0.35,113.51,0.3,4.23,8.36,2.76,44.25,15.29,198.72,76.04,396.62,89.47,1044.11,196.94,2744,29732,750,829
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,155,,Barren,0,25,1.26,65.95,0.35,3.95,6.46,1.82,30.54,9.95,129.66,49.96,259.12,55.83,638.46,116.99,1784,24223,299,279
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,120,,Barren,0,23,0.08,17.87,0.203,2.61,5.44,0.89,35.69,11.87,155.2,57.21,269.15,53.18,549.6,92.23,1890,27583,554,606
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,115,,Barren,0,32,0.08,132.31,0.7,11.77,21.44,4.35,120.25,39.63,506.69,185.39,892.53,173.95,1788.7,304.3,5976,24508,647,739
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,113,,Barren,0,20,73.8,251.29,15.2,65.78,17.73,3.6,52.19,15.82,208.87,78.91,409.63,89.55,1019.89,190.03,2751,30045,653,686
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,126,,Barren,0,15,97.45,298.17,19.35,80.66,19.67,4.61,52.9,15.24,193.58,74.34,376.5,82.93,941.13,177.87,2617,26851,486,458
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,130,,Barren,0,13,0.59,93.06,0.31,2.38,4.57,1.84,22.66,8.64,118.07,46.55,247.55,58.94,694.05,133.92,1711,35529,262,391
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,2377,,Barren,0,36,0.79,83.8,0.23,2.99,6.59,2.44,33.51,10.88,148.17,58.43,306.78,65.87,777.41,149.12,2092,24922,205,103
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,757,,Barren,0,22,0.7,80.14,0.91,15.02,21.15,8.8,88.85,26.04,303.12,102.22,481.83,97.21,1028.66,181.66,3441,23493,471,690
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,125,,Barren,0,,0.72,107.39,0.32,5.01,6.93,1.18,29.88,9.61,134,51.41,267.22,62.96,756.45,137.41,1779,32422,744,886
[22660] WANG SONGJIE (2019),CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA -  MESOZOIC / SHANDONG PROVINCE,37,118,ANDESITE,122,,Barren,0,5,164.32,385.82,27.98,113.78,27.81,4.31,51.37,13.96,175.92,68.03,347.66,83.59,987.47,179.15,2350,31959,885,968
